n          , h    , d  , g  , t  , h_prob             , cpu_time_poly, wall_time_poly, cpu_time_ddsim, wall_time_ddsim, cpu_time_aer, wall_time_aer
60,3,5,22,63,0.2,0.0,0.000394,-1,-1,-1,-1
60,4,3,25,64,0.2,0.0,0.000466,-1,-1,-1,-1
60,5,5,46,65,0.2,0.0,0.000659,-1,-1,-1,-1
60,6,3,30,66,0.2,0.0,0.000969,-1,-1,-1,-1
60,7,3,37,67,0.2,0.0,0.001576,-1,-1,-1,-1
60,8,2,35,68,0.2,0.0,0.003749,-1,-1,-1,-1
60,9,4,59,69,0.2,0.01,0.005558,-1,-1,-1,-1
60,10,4,65,70,0.2,0.01,0.016901,-1,-1,-1,-1
60,11,6,64,71,0.2,0.04,0.038438,-1,-1,-1,-1
61,1,1,3,62,0.2,0.0,0.000262,-1,-1,-1,-1
61,2,1,7,63,0.2,0.0,0.000262,-1,-1,-1,-1
61,3,1,7,64,0.2,0.0,0.000315,-1,-1,-1,-1
61,4,3,16,65,0.2,0.0,0.000423,-1,-1,-1,-1
61,5,3,12,66,0.2,0.0,0.000583,-1,-1,-1,-1
61,6,3,22,67,0.2,0.0,0.000893,-1,-1,-1,-1
61,7,3,23,68,0.2,0.0,0.00155,-1,-1,-1,-1
61,8,3,42,69,0.2,0.0,0.004059,-1,-1,-1,-1
61,9,4,56,70,0.2,0.01,0.008442,-1,-1,-1,-1
61,10,4,46,71,0.2,0.01,0.011216,-1,-1,-1,-1
61,11,5,60,72,0.2,0.03,0.026484,-1,-1,-1,-1
62,1,2,12,63,0.2,0.0,0.000268,-1,-1,-1,-1
62,2,1,9,64,0.2,0.0,0.000268,-1,-1,-1,-1
62,3,2,10,65,0.2,0.0,0.000322,-1,-1,-1,-1
62,4,3,26,66,0.2,0.0,0.000435,-1,-1,-1,-1
62,5,4,27,67,0.2,0.0,0.000707,-1,-1,-1,-1
62,6,4,30,68,0.2,0.0,0.001088,-1,-1,-1,-1
62,7,2,15,69,0.2,0.0,0.001713,-1,-1,-1,-1
62,8,4,39,70,0.2,0.01,0.003412,-1,-1,-1,-1
62,9,5,41,71,0.2,0.01,0.00705,-1,-1,-1,-1
62,10,4,44,72,0.2,0.02,0.012348,-1,-1,-1,-1
62,11,5,49,73,0.2,0.03,0.026734,-1,-1,-1,-1
63,1,1,3,64,0.2,0.0,0.000245,-1,-1,-1,-1
63,2,2,14,65,0.2,0.0,0.000279,-1,-1,-1,-1
63,3,4,25,66,0.2,0.0,0.00036,-1,-1,-1,-1
63,4,2,15,67,0.2,0.01,0.000418,-1,-1,-1,-1
63,5,3,31,68,0.2,0.0,0.000716,-1,-1,-1,-1
63,6,6,47,69,0.2,0.0,0.001159,-1,-1,-1,-1
63,7,2,20,70,0.2,0.0,0.001749,-1,-1,-1,-1
63,8,5,39,71,0.2,0.01,0.002951,-1,-1,-1,-1
63,9,4,41,72,0.2,0.01,0.007272,-1,-1,-1,-1
63,10,5,59,73,0.2,0.02,0.01496,-1,-1,-1,-1
63,11,6,74,74,0.2,0.03,0.033796,-1,-1,-1,-1
64,1,1,1,65,0.2,0.0,0.000282,-1,-1,-1,-1
64,2,1,6,66,0.2,0.0,0.000274,-1,-1,-1,-1
64,3,2,9,67,0.2,0.0,0.000322,-1,-1,-1,-1
64,4,3,23,68,0.2,0.01,0.000431,-1,-1,-1,-1
64,5,2,27,69,0.2,0.0,0.000623,-1,-1,-1,-1
64,6,4,36,70,0.2,0.0,0.001009,-1,-1,-1,-1
64,7,5,59,71,0.2,0.0,0.001664,-1,-1,-1,-1
64,8,5,42,72,0.2,0.0,0.003367,-1,-1,-1,-1
64,9,4,38,73,0.2,0.01,0.008682,-1,-1,-1,-1
64,10,4,48,74,0.2,0.02,0.015388,-1,-1,-1,-1
64,11,5,51,75,0.2,0.03,0.029964,-1,-1,-1,-1
65,1,2,6,66,0.2,0.0,0.000279,-1,-1,-1,-1
65,2,3,16,67,0.2,0.0,0.000288,-1,-1,-1,-1
65,3,3,16,68,0.2,0.0,0.000327,-1,-1,-1,-1
65,4,4,42,69,0.2,0.0,0.000474,-1,-1,-1,-1
65,5,3,14,70,0.2,0.0,0.000613,-1,-1,-1,-1
65,6,2,30,71,0.2,0.0,0.001018,-1,-1,-1,-1
65,7,4,44,72,0.2,0.0,0.002321,-1,-1,-1,-1
65,8,3,33,73,0.2,0.0,0.003095,-1,-1,-1,-1
65,9,4,42,74,0.2,0.01,0.005807,-1,-1,-1,-1
65,10,2,26,75,0.2,0.02,0.012881,-1,-1,-1,-1
65,11,5,49,76,0.2,0.03,0.028003,-1,-1,-1,-1
66,1,1,2,67,0.2,0.0,0.00028,-1,-1,-1,-1
66,2,3,9,68,0.2,0.0,0.000274,-1,-1,-1,-1
66,3,3,16,69,0.2,0.0,0.000333,-1,-1,-1,-1
66,4,2,14,70,0.2,0.0,0.000418,-1,-1,-1,-1
66,5,3,27,71,0.2,0.0,0.000626,-1,-1,-1,-1
66,6,2,20,72,0.2,0.01,0.001073,-1,-1,-1,-1
66,7,3,32,73,0.2,0.0,0.002327,-1,-1,-1,-1
66,8,2,26,74,0.2,0.0,0.003615,-1,-1,-1,-1
66,9,3,34,75,0.2,0.0,0.007407,-1,-1,-1,-1
66,10,8,65,76,0.2,0.02,0.015751,-1,-1,-1,-1
66,11,4,61,77,0.2,0.04,0.03002,-1,-1,-1,-1
67,1,1,1,68,0.2,0.0,0.000275,-1,-1,-1,-1
67,2,1,3,69,0.2,0.0,0.000257,-1,-1,-1,-1
67,3,2,8,70,0.2,0.0,0.00032,-1,-1,-1,-1
67,4,2,14,71,0.2,0.0,0.000427,-1,-1,-1,-1
67,5,2,19,72,0.2,0.0,0.000633,-1,-1,-1,-1
67,6,5,25,73,0.2,0.0,0.001198,-1,-1,-1,-1
67,7,4,45,74,0.2,0.0,0.002107,-1,-1,-1,-1
67,8,6,71,75,0.2,0.01,0.004352,-1,-1,-1,-1
67,9,4,59,76,0.2,0.01,0.006453,-1,-1,-1,-1
67,10,5,44,77,0.2,0.01,0.013031,-1,-1,-1,-1
67,11,3,44,78,0.2,0.03,0.025411,-1,-1,-1,-1
68,1,1,3,69,0.2,0.0,0.000262,-1,-1,-1,-1
68,2,1,5,70,0.2,0.0,0.000286,-1,-1,-1,-1
68,3,3,7,71,0.2,0.0,0.00033,-1,-1,-1,-1
68,4,3,15,72,0.2,0.0,0.000435,-1,-1,-1,-1
68,5,1,12,73,0.2,0.0,0.000616,-1,-1,-1,-1
68,6,4,40,74,0.2,0.0,0.001141,-1,-1,-1,-1
68,7,4,33,75,0.2,0.0,0.001991,-1,-1,-1,-1
68,8,4,53,76,0.2,0.0,0.003399,-1,-1,-1,-1
68,9,5,46,77,0.2,0.01,0.007775,-1,-1,-1,-1
68,10,3,48,78,0.2,0.02,0.017146,-1,-1,-1,-1
68,11,4,60,79,0.2,0.03,0.028161,-1,-1,-1,-1
69,1,1,5,70,0.2,0.0,0.000259,-1,-1,-1,-1
69,2,1,3,71,0.2,0.0,0.000318,-1,-1,-1,-1
69,3,2,19,72,0.2,0.0,0.000366,-1,-1,-1,-1
69,4,2,15,73,0.2,0.0,0.000501,-1,-1,-1,-1
69,5,4,24,74,0.2,0.0,0.000684,-1,-1,-1,-1
69,6,3,21,75,0.2,0.01,0.001103,-1,-1,-1,-1
69,7,4,49,76,0.2,0.0,0.001976,-1,-1,-1,-1
69,8,2,15,77,0.2,0.0,0.003106,-1,-1,-1,-1
69,9,3,45,78,0.2,0.01,0.007328,-1,-1,-1,-1
69,10,3,38,79,0.2,0.01,0.016408,-1,-1,-1,-1
69,11,4,58,80,0.2,0.02,0.025632,-1,-1,-1,-1
70,1,1,5,71,0.2,0.0,0.000344,-1,-1,-1,-1
70,2,2,9,72,0.2,0.0,0.000276,-1,-1,-1,-1
70,3,2,13,73,0.2,0.0,0.000332,-1,-1,-1,-1
70,4,4,42,74,0.2,0.0,0.000465,-1,-1,-1,-1
70,5,2,19,75,0.2,0.0,0.000588,-1,-1,-1,-1
70,6,3,30,76,0.2,0.0,0.001054,-1,-1,-1,-1
70,7,1,19,77,0.2,0.01,0.001847,-1,-1,-1,-1
70,8,3,30,78,0.2,0.0,0.003497,-1,-1,-1,-1
70,9,5,49,79,0.2,0.01,0.006163,-1,-1,-1,-1
70,10,3,60,80,0.2,0.02,0.014173,-1,-1,-1,-1
70,11,6,42,81,0.2,0.03,0.030052,-1,-1,-1,-1
71,1,1,3,72,0.2,0.0,0.000258,-1,-1,-1,-1
71,2,2,23,73,0.2,0.0,0.000341,-1,-1,-1,-1
71,3,2,10,74,0.2,0.0,0.000322,-1,-1,-1,-1
71,4,2,12,75,0.2,0.0,0.000427,-1,-1,-1,-1
71,5,2,20,76,0.2,0.0,0.00064,-1,-1,-1,-1
71,6,5,30,77,0.2,0.0,0.001148,-1,-1,-1,-1
71,7,2,16,78,0.2,0.0,0.002001,-1,-1,-1,-1
71,8,3,35,79,0.2,0.01,0.004073,-1,-1,-1,-1
71,9,7,82,80,0.2,0.01,0.010025,-1,-1,-1,-1
71,10,6,60,81,0.2,0.02,0.012355,-1,-1,-1,-1
71,11,3,46,82,0.2,0.02,0.026945,-1,-1,-1,-1
72,1,2,8,73,0.2,0.0,0.000282,-1,-1,-1,-1
72,2,1,3,74,0.2,0.0,0.000292,-1,-1,-1,-1
72,3,1,12,75,0.2,0.0,0.000325,-1,-1,-1,-1
72,4,2,13,76,0.2,0.0,0.00047,-1,-1,-1,-1
72,5,3,17,77,0.2,0.0,0.000673,-1,-1,-1,-1
72,6,3,21,78,0.2,0.0,0.001169,-1,-1,-1,-1
72,7,3,32,79,0.2,0.0,0.002295,-1,-1,-1,-1
72,8,8,104,80,0.2,0.0,0.003945,-1,-1,-1,-1
72,9,4,43,81,0.2,0.01,0.006095,-1,-1,-1,-1
72,10,4,57,82,0.2,0.02,0.013467,-1,-1,-1,-1
72,11,4,49,83,0.2,0.03,0.029624,-1,-1,-1,-1
73,1,2,9,74,0.2,0.0,0.000282,-1,-1,-1,-1
73,2,1,11,75,0.2,0.0,0.000282,-1,-1,-1,-1
73,3,2,12,76,0.2,0.0,0.000324,-1,-1,-1,-1
73,4,3,18,77,0.2,0.0,0.000432,-1,-1,-1,-1
73,5,3,30,78,0.2,0.0,0.000698,-1,-1,-1,-1
73,6,3,29,79,0.2,0.0,0.001263,-1,-1,-1,-1
73,7,4,40,80,0.2,0.0,0.001821,-1,-1,-1,-1
73,8,4,29,81,0.2,0.0,0.003154,-1,-1,-1,-1
73,9,5,54,82,0.2,0.02,0.009698,-1,-1,-1,-1
73,10,4,65,83,0.2,0.02,0.016808,-1,-1,-1,-1
73,11,4,39,84,0.2,0.03,0.030707,-1,-1,-1,-1
74,1,2,8,75,0.2,0.0,0.000266,-1,-1,-1,-1
74,2,1,9,76,0.2,0.0,0.000275,-1,-1,-1,-1
74,3,2,17,77,0.2,0.0,0.000342,-1,-1,-1,-1
74,4,3,15,78,0.2,0.0,0.000434,-1,-1,-1,-1
74,5,4,33,79,0.2,0.0,0.000732,-1,-1,-1,-1
74,6,3,33,80,0.2,0.0,0.001083,-1,-1,-1,-1
74,7,2,21,81,0.2,0.0,0.001868,-1,-1,-1,-1
74,8,5,38,82,0.2,0.0,0.004107,-1,-1,-1,-1
74,9,4,39,83,0.2,0.01,0.00623,-1,-1,-1,-1
74,10,4,73,84,0.2,0.01,0.015955,-1,-1,-1,-1
74,11,5,46,85,0.2,0.02,0.027066,-1,-1,-1,-1
75,1,1,4,76,0.2,0.0,0.000287,-1,-1,-1,-1
75,2,2,8,77,0.2,0.0,0.000283,-1,-1,-1,-1
75,3,2,8,78,0.2,0.0,0.000326,-1,-1,-1,-1
75,4,3,28,79,0.2,0.0,0.000499,-1,-1,-1,-1
75,5,3,33,80,0.2,0.0,0.000726,-1,-1,-1,-1
75,6,4,43,81,0.2,0.0,0.001152,-1,-1,-1,-1
75,7,3,21,82,0.2,0.0,0.001965,-1,-1,-1,-1
75,8,2,17,83,0.2,0.01,0.003813,-1,-1,-1,-1
75,9,3,31,84,0.2,0.01,0.006474,-1,-1,-1,-1
75,10,4,64,85,0.2,0.03,0.015696,-1,-1,-1,-1
75,11,5,68,86,0.2,0.03,0.031362,-1,-1,-1,-1
76,1,1,3,77,0.2,0.0,0.000284,-1,-1,-1,-1
76,2,2,8,78,0.2,0.0,0.000275,-1,-1,-1,-1
76,3,1,3,79,0.2,0.0,0.000348,-1,-1,-1,-1
76,4,1,7,80,0.2,0.0,0.000423,-1,-1,-1,-1
76,5,3,38,81,0.2,0.0,0.000638,-1,-1,-1,-1
76,6,3,26,82,0.2,0.0,0.001067,-1,-1,-1,-1
76,7,3,42,83,0.2,0.0,0.0023,-1,-1,-1,-1
76,8,3,32,84,0.2,0.0,0.003712,-1,-1,-1,-1
76,9,5,39,85,0.2,0.01,0.006458,-1,-1,-1,-1
76,10,3,52,86,0.2,0.02,0.016446,-1,-1,-1,-1
76,11,4,65,87,0.2,0.03,0.029295,-1,-1,-1,-1
77,1,1,3,78,0.2,0.0,0.000842,-1,-1,-1,-1
77,2,1,3,79,0.2,0.0,0.000272,-1,-1,-1,-1
77,3,2,12,80,0.2,0.0,0.000341,-1,-1,-1,-1
77,4,2,7,81,0.2,0.0,0.00043,-1,-1,-1,-1
77,5,3,28,82,0.2,0.0,0.000636,-1,-1,-1,-1
77,6,3,23,83,0.2,0.0,0.001079,-1,-1,-1,-1
77,7,6,42,84,0.2,0.0,0.001997,-1,-1,-1,-1
77,8,2,20,85,0.2,0.0,0.003232,-1,-1,-1,-1
77,9,4,39,86,0.2,0.01,0.007618,-1,-1,-1,-1
77,10,4,34,87,0.2,0.01,0.012647,-1,-1,-1,-1
77,11,3,36,88,0.2,0.03,0.030182,-1,-1,-1,-1
78,1,1,1,79,0.2,0.0,0.000321,-1,-1,-1,-1
78,2,3,22,80,0.2,0.0,0.000292,-1,-1,-1,-1
78,3,3,15,81,0.2,0.0,0.000368,-1,-1,-1,-1
78,4,3,27,82,0.2,0.0,0.000483,-1,-1,-1,-1
78,5,1,11,83,0.2,0.0,0.000637,-1,-1,-1,-1
78,6,4,34,84,0.2,0.0,0.001176,-1,-1,-1,-1
78,7,3,35,85,0.2,0.0,0.002093,-1,-1,-1,-1
78,8,3,36,86,0.2,0.01,0.003803,-1,-1,-1,-1
78,9,5,42,87,0.2,0.01,0.00711,-1,-1,-1,-1
78,10,4,41,88,0.2,0.02,0.013752,-1,-1,-1,-1
78,11,2,26,89,0.2,0.03,0.028524,-1,-1,-1,-1
79,1,1,2,80,0.2,0.0,0.000296,-1,-1,-1,-1
79,2,2,6,81,0.2,0.0,0.000283,-1,-1,-1,-1
79,3,2,17,82,0.2,0.0,0.000342,-1,-1,-1,-1
79,4,2,22,83,0.2,0.0,0.000455,-1,-1,-1,-1
79,5,4,34,84,0.2,0.0,0.000701,-1,-1,-1,-1
79,6,3,30,85,0.2,0.0,0.001095,-1,-1,-1,-1
79,7,3,32,86,0.2,0.0,0.001952,-1,-1,-1,-1
79,8,5,68,87,0.2,0.0,0.004306,-1,-1,-1,-1
79,9,3,25,88,0.2,0.0,0.007119,-1,-1,-1,-1
79,10,7,75,89,0.2,0.02,0.019459,-1,-1,-1,-1
79,11,2,20,90,0.2,0.03,0.025518,-1,-1,-1,-1
80,1,1,3,81,0.2,0.0,0.000266,-1,-1,-1,-1
80,2,1,5,82,0.2,0.0,0.000274,-1,-1,-1,-1
80,3,4,19,83,0.2,0.0,0.000348,-1,-1,-1,-1
80,4,3,29,84,0.2,0.0,0.000469,-1,-1,-1,-1
80,5,2,14,85,0.2,0.0,0.000645,-1,-1,-1,-1
80,6,3,31,86,0.2,0.0,0.001164,-1,-1,-1,-1
80,7,3,29,87,0.2,0.0,0.002128,-1,-1,-1,-1
80,8,5,51,88,0.2,0.0,0.004033,-1,-1,-1,-1
80,9,3,51,89,0.2,0.01,0.007829,-1,-1,-1,-1
80,10,7,79,90,0.2,0.02,0.014119,-1,-1,-1,-1
80,11,5,73,91,0.2,0.04,0.033439,-1,-1,-1,-1
81,1,1,2,82,0.2,0.0,0.000283,-1,-1,-1,-1
81,2,1,7,83,0.2,0.0,0.000289,-1,-1,-1,-1
81,3,3,21,84,0.2,0.0,0.000344,-1,-1,-1,-1
81,4,2,10,85,0.2,0.0,0.000439,-1,-1,-1,-1
81,5,5,61,86,0.2,0.0,0.000805,-1,-1,-1,-1
81,6,3,35,87,0.2,0.0,0.00111,-1,-1,-1,-1
81,7,3,35,88,0.2,0.0,0.002228,-1,-1,-1,-1
81,8,4,48,89,0.2,0.0,0.004038,-1,-1,-1,-1
81,9,3,32,90,0.2,0.01,0.007141,-1,-1,-1,-1
81,10,3,29,91,0.2,0.01,0.012904,-1,-1,-1,-1
81,11,6,61,92,0.2,0.03,0.03199,-1,-1,-1,-1
82,1,2,6,83,0.2,0.0,0.000299,-1,-1,-1,-1
82,2,2,4,84,0.2,0.0,0.000275,-1,-1,-1,-1
82,3,1,7,85,0.2,0.0,0.00033,-1,-1,-1,-1
82,4,1,5,86,0.2,0.0,0.000438,-1,-1,-1,-1
82,5,3,32,87,0.2,0.0,0.000753,-1,-1,-1,-1
82,6,3,42,88,0.2,0.0,0.00117,-1,-1,-1,-1
82,7,4,46,89,0.2,0.0,0.002066,-1,-1,-1,-1
82,8,2,21,90,0.2,0.01,0.003765,-1,-1,-1,-1
82,9,4,54,91,0.2,0.01,0.00928,-1,-1,-1,-1
82,10,5,73,92,0.2,0.02,0.016782,-1,-1,-1,-1
82,11,4,49,93,0.2,0.04,0.031871,-1,-1,-1,-1
83,1,1,7,84,0.2,0.0,0.000286,-1,-1,-1,-1
83,2,3,22,85,0.2,0.0,0.000304,-1,-1,-1,-1
83,3,3,14,86,0.2,0.0,0.000335,-1,-1,-1,-1
83,4,3,15,87,0.2,0.0,0.000474,-1,-1,-1,-1
83,5,3,38,88,0.2,0.0,0.00072,-1,-1,-1,-1
83,6,2,26,89,0.2,0.0,0.001111,-1,-1,-1,-1
83,7,2,26,90,0.2,0.0,0.001996,-1,-1,-1,-1
83,8,2,39,91,0.2,0.0,0.003449,-1,-1,-1,-1
83,9,3,47,92,0.2,0.01,0.007977,-1,-1,-1,-1
83,10,3,31,93,0.2,0.01,0.017617,-1,-1,-1,-1
83,11,5,41,94,0.2,0.03,0.027089,-1,-1,-1,-1
84,1,1,1,85,0.2,0.0,0.00026,-1,-1,-1,-1
84,2,2,24,86,0.2,0.0,0.000301,-1,-1,-1,-1
84,3,2,12,87,0.2,0.0,0.000335,-1,-1,-1,-1
84,4,3,23,88,0.2,0.0,0.000477,-1,-1,-1,-1
84,5,3,34,89,0.2,0.0,0.000717,-1,-1,-1,-1
84,6,3,18,90,0.2,0.01,0.001103,-1,-1,-1,-1
84,7,2,31,91,0.2,0.0,0.002002,-1,-1,-1,-1
84,8,4,30,92,0.2,0.0,0.00372,-1,-1,-1,-1
84,9,3,30,93,0.2,0.01,0.007931,-1,-1,-1,-1
84,10,4,51,94,0.2,0.01,0.017053,-1,-1,-1,-1
84,11,4,55,95,0.2,0.03,0.034457,-1,-1,-1,-1
85,1,2,7,86,0.2,0.0,0.000343,-1,-1,-1,-1
85,2,2,11,87,0.2,0.0,0.000299,-1,-1,-1,-1
85,3,4,31,88,0.2,0.0,0.000445,-1,-1,-1,-1
85,4,3,34,89,0.2,0.0,0.000533,-1,-1,-1,-1
85,5,3,28,90,0.2,0.0,0.000673,-1,-1,-1,-1
85,6,3,22,91,0.2,0.0,0.00119,-1,-1,-1,-1
85,7,4,22,92,0.2,0.01,0.002145,-1,-1,-1,-1
85,8,3,30,93,0.2,0.0,0.003752,-1,-1,-1,-1
85,9,4,36,94,0.2,0.01,0.00815,-1,-1,-1,-1
85,10,3,42,95,0.2,0.02,0.015062,-1,-1,-1,-1
85,11,3,39,96,0.2,0.03,0.032833,-1,-1,-1,-1
86,1,1,2,87,0.2,0.0,0.000297,-1,-1,-1,-1
86,2,1,7,88,0.2,0.0,0.000278,-1,-1,-1,-1
86,3,1,13,89,0.2,0.0,0.000349,-1,-1,-1,-1
86,4,3,24,90,0.2,0.0,0.000492,-1,-1,-1,-1
86,5,3,22,91,0.2,0.0,0.00069,-1,-1,-1,-1
86,6,3,31,92,0.2,0.0,0.001274,-1,-1,-1,-1
86,7,4,38,93,0.2,0.01,0.002088,-1,-1,-1,-1
86,8,2,45,94,0.2,0.01,0.004409,-1,-1,-1,-1
86,9,4,68,95,0.2,0.01,0.009188,-1,-1,-1,-1
86,10,7,80,96,0.2,0.02,0.018337,-1,-1,-1,-1
86,11,5,50,97,0.2,0.03,0.029911,-1,-1,-1,-1
87,1,1,5,88,0.2,0.0,0.000278,-1,-1,-1,-1
87,2,1,15,89,0.2,0.0,0.000302,-1,-1,-1,-1
87,3,2,21,90,0.2,0.0,0.00035,-1,-1,-1,-1
87,4,3,28,91,0.2,0.01,0.00054,-1,-1,-1,-1
87,5,2,18,92,0.2,0.0,0.000715,-1,-1,-1,-1
87,6,3,25,93,0.2,0.01,0.001155,-1,-1,-1,-1
87,7,3,36,94,0.2,0.0,0.002268,-1,-1,-1,-1
87,8,4,62,95,0.2,0.0,0.003817,-1,-1,-1,-1
87,9,3,41,96,0.2,0.0,0.00755,-1,-1,-1,-1
87,10,3,39,97,0.2,0.02,0.018393,-1,-1,-1,-1
87,11,7,81,98,0.2,0.04,0.041148,-1,-1,-1,-1
88,1,2,12,89,0.2,0.0,0.000328,-1,-1,-1,-1
88,2,2,12,90,0.2,0.0,0.0003,-1,-1,-1,-1
88,3,2,9,91,0.2,0.0,0.000358,-1,-1,-1,-1
88,4,1,9,92,0.2,0.0,0.000525,-1,-1,-1,-1
88,5,2,18,93,0.2,0.0,0.000721,-1,-1,-1,-1
88,6,3,31,94,0.2,0.01,0.001103,-1,-1,-1,-1
88,7,3,21,95,0.2,0.0,0.00186,-1,-1,-1,-1
88,8,2,28,96,0.2,0.0,0.004267,-1,-1,-1,-1
88,9,6,34,97,0.2,0.01,0.008604,-1,-1,-1,-1
88,10,5,48,98,0.2,0.03,0.015621,-1,-1,-1,-1
88,11,5,57,99,0.2,0.03,0.035322,-1,-1,-1,-1
89,1,1,2,90,0.2,0.0,0.000267,-1,-1,-1,-1
89,2,2,11,91,0.2,0.0,0.000279,-1,-1,-1,-1
89,3,2,21,92,0.2,0.01,0.000342,-1,-1,-1,-1
89,4,3,32,93,0.2,0.0,0.000569,-1,-1,-1,-1
89,5,1,8,94,0.2,0.0,0.00073,-1,-1,-1,-1
89,6,2,17,95,0.2,0.0,0.001278,-1,-1,-1,-1
89,7,4,39,96,0.2,0.0,0.002493,-1,-1,-1,-1
89,8,3,32,97,0.2,0.0,0.003662,-1,-1,-1,-1
89,9,3,37,98,0.2,0.0,0.007273,-1,-1,-1,-1
89,10,4,50,99,0.2,0.01,0.015926,-1,-1,-1,-1
89,11,3,40,100,0.2,0.04,0.033878,-1,-1,-1,-1
90,1,1,9,91,0.2,0.0,0.000286,-1,-1,-1,-1
90,2,2,10,92,0.2,0.0,0.000825,-1,-1,-1,-1
90,3,2,21,93,0.2,0.0,0.000402,-1,-1,-1,-1
90,4,3,31,94,0.2,0.0,0.000507,-1,-1,-1,-1
90,5,2,32,95,0.2,0.0,0.000848,-1,-1,-1,-1
90,6,4,25,96,0.2,0.0,0.001189,-1,-1,-1,-1
90,7,2,25,97,0.2,0.0,0.002101,-1,-1,-1,-1
90,8,3,38,98,0.2,0.01,0.004367,-1,-1,-1,-1
90,9,3,35,99,0.2,0.0,0.008161,-1,-1,-1,-1
90,10,6,68,100,0.2,0.02,0.015846,-1,-1,-1,-1
90,11,4,68,101,0.2,0.03,0.032067,-1,-1,-1,-1
91,1,1,9,92,0.2,0.0,0.000292,-1,-1,-1,-1
91,2,3,20,93,0.2,0.0,0.00028,-1,-1,-1,-1
91,3,3,19,94,0.2,0.0,0.000339,-1,-1,-1,-1
91,4,2,20,95,0.2,0.0,0.000449,-1,-1,-1,-1
91,5,3,48,96,0.2,0.01,0.000809,-1,-1,-1,-1
91,6,5,79,97,0.2,0.0,0.001562,-1,-1,-1,-1
91,7,2,22,98,0.2,0.01,0.002093,-1,-1,-1,-1
91,8,2,23,99,0.2,0.0,0.00398,-1,-1,-1,-1
91,9,3,41,100,0.2,0.01,0.008074,-1,-1,-1,-1
91,10,5,59,101,0.2,0.02,0.019222,-1,-1,-1,-1
91,11,4,44,102,0.2,0.03,0.027862,-1,-1,-1,-1
92,1,1,9,93,0.2,0.01,0.000308,-1,-1,-1,-1
92,2,2,23,94,0.2,0.0,0.000359,-1,-1,-1,-1
92,3,1,8,95,0.2,0.0,0.000384,-1,-1,-1,-1
92,4,2,30,96,0.2,0.0,0.000517,-1,-1,-1,-1
92,5,3,25,97,0.2,0.0,0.000734,-1,-1,-1,-1
92,6,5,34,98,0.2,0.01,0.001191,-1,-1,-1,-1
92,7,2,23,99,0.2,0.0,0.002129,-1,-1,-1,-1
92,8,5,44,100,0.2,0.0,0.003945,-1,-1,-1,-1
92,9,4,50,101,0.2,0.01,0.009114,-1,-1,-1,-1
92,10,5,92,102,0.2,0.01,0.016892,-1,-1,-1,-1
92,11,6,61,103,0.2,0.03,0.03054,-1,-1,-1,-1
93,1,1,3,94,0.2,0.0,0.000301,-1,-1,-1,-1
93,2,2,10,95,0.2,0.0,0.000287,-1,-1,-1,-1
93,3,2,16,96,0.2,0.0,0.000361,-1,-1,-1,-1
93,4,2,24,97,0.2,0.0,0.00052,-1,-1,-1,-1
93,5,2,23,98,0.2,0.0,0.000788,-1,-1,-1,-1
93,6,2,24,99,0.2,0.01,0.00133,-1,-1,-1,-1
93,7,3,40,100,0.2,0.01,0.002787,-1,-1,-1,-1
93,8,3,28,101,0.2,0.01,0.00449,-1,-1,-1,-1
93,9,7,57,102,0.2,0.01,0.009668,-1,-1,-1,-1
93,10,2,38,103,0.2,0.02,0.018076,-1,-1,-1,-1
93,11,3,52,104,0.2,0.04,0.037029,-1,-1,-1,-1
94,1,1,4,95,0.2,0.0,0.000306,-1,-1,-1,-1
94,2,1,2,96,0.2,0.0,0.000277,-1,-1,-1,-1
94,3,1,8,97,0.2,0.0,0.000341,-1,-1,-1,-1
94,4,2,21,98,0.2,0.0,0.000558,-1,-1,-1,-1
94,5,3,33,99,0.2,0.0,0.000762,-1,-1,-1,-1
94,6,3,41,100,0.2,0.0,0.001336,-1,-1,-1,-1
94,7,4,33,101,0.2,0.0,0.002259,-1,-1,-1,-1
94,8,3,31,102,0.2,0.01,0.004016,-1,-1,-1,-1
94,9,3,26,103,0.2,0.01,0.008535,-1,-1,-1,-1
94,10,5,57,104,0.2,0.02,0.018768,-1,-1,-1,-1
94,11,4,54,105,0.2,0.04,0.033356,-1,-1,-1,-1
95,1,1,9,96,0.2,0.0,0.000315,-1,-1,-1,-1
95,2,2,11,97,0.2,0.0,0.000293,-1,-1,-1,-1
95,3,1,3,98,0.2,0.0,0.000336,-1,-1,-1,-1
95,4,2,19,99,0.2,0.0,0.000533,-1,-1,-1,-1
95,5,3,33,100,0.2,0.0,0.000798,-1,-1,-1,-1
95,6,2,21,101,0.2,0.0,0.001229,-1,-1,-1,-1
95,7,3,35,102,0.2,0.0,0.002509,-1,-1,-1,-1
95,8,3,41,103,0.2,0.0,0.004771,-1,-1,-1,-1
95,9,3,44,104,0.2,0.01,0.008504,-1,-1,-1,-1
95,10,4,47,105,0.2,0.03,0.015653,-1,-1,-1,-1
95,11,5,64,106,0.2,0.04,0.041159,-1,-1,-1,-1
96,1,1,6,97,0.2,0.0,0.000319,-1,-1,-1,-1
96,2,2,28,98,0.2,0.0,0.000335,-1,-1,-1,-1
96,3,2,21,99,0.2,0.0,0.000401,-1,-1,-1,-1
